Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ15,OUT019,449.51487
FDI32,OUT018,1893.3021700000002
DRL11,OUT046,2473.2472599999996
DRO59,OUT018,1949.3958199999997
FDA07,OUT019,310.16292999999996
NCO53,OUT013,2046.9355199999998
FDO21,OUT045,3619.3886700000003
FDW39,OUT045,2748.7885900000006
NCV17,OUT013,1861.9097000000002
FDE22,OUT046,2497.2826400000004
NCB06,OUT018,2479.17288
DRF48,OUT017,2619.5901000000003
FDB05,OUT013,2738.60185
FDP28,OUT027,5029.41991
FDP23,OUT046,3307.5945300000008
NCS41,OUT018,2370.3478699999996
FDS40,OUT018,1415.3576400000002
FDA16,OUT017,3221.17369
FDN20,OUT035,2576.54613
FDF04,OUT027,3657.60559
DRG36,OUT018,2319.9801
FDW16,OUT018,1296.07957
FDU09,OUT017,1256.5976300000002
FDW01,OUT046,2498.58095
FDB15,OUT045,3973.72743
NCJ17,OUT049,1838.5734100000002
NCT18,OUT018,2267.14887
FDG16,OUT018,3241.64704
FDP27,OUT017,2540.2600300000004
FDQ44,OUT027,3390.3534699999996
FDL50,OUT027,3382.3971599999995
FDW57,OUT027,4374.905220000001
FDS34,OUT013,2309.92652
NCV30,OUT035,2350.2074199999997
FDD26,OUT018,1872.76224
FDA03,OUT045,2568.6564000000003
FDS27,OUT018,1999.6637199999998
FDM12,OUT013,2519.1874599999996
NCV42,OUT027,2991.53927
NCS41,OUT046,2963.6755399999997
FDN56,OUT018,2019.1383700000001
DRK59,OUT046,3122.2691
NCG18,OUT046,2129.02866
NCN26,OUT017,1968.03822
FDI60,OUT027,3883.0121800000006
NCI43,OUT049,2087.68248
NCL17,OUT049,2240.4502899999998
FDQ19,OUT019,310.16293
FDY43,OUT049,2448.8789800000004
FDR36,OUT049,2073.8338400000002
FDJ58,OUT049,2814.3366
DRY23,OUT045,1524.61542
FDK26,OUT027,4307.726000000001
DRH03,OUT045,1600.64978
FDC10,OUT010,328.87191
FDD23,OUT013,2213.0859100000002
FDP32,OUT045,2298.3748899999996
FDO31,OUT035,1767.93203
FDQ57,OUT013,2564.86134
FDX32,OUT027,4212.38344
FDC39,OUT027,4548.8787600000005
FDU55,OUT046,3086.8818299999994
FDL45,OUT013,2761.2723400000004
DRK37,OUT049,2865.03727
FDK22,OUT013,3087.74737
DRG37,OUT027,3584.06798
FDK22,OUT017,3823.6228199999996
DRH36,OUT018,1607.40765
DRC36,OUT018,2052.3617900000004
DRE03,OUT027,4214.747029999999
FDF34,OUT046,2417.1536100000003
FDZ22,OUT046,2011.4483799999998
FDC44,OUT010,300.54211999999995
FDN31,OUT027,5155.35598
FDO03,OUT017,3364.6868799999997
FDA01,OUT049,1123.1713100000002
NCH42,OUT049,3181.42543
FDF46,OUT018,1818.3996700000002
DRL35,OUT046,1981.35422
FDW46,OUT049,1323.7435600000001
FDB58,OUT046,2249.27214
FDD47,OUT018,2426.60797
NCO17,OUT045,2167.5784799999997
FDJ26,OUT017,3152.1635199999996
FDU37,OUT045,1653.9137800000003
